invoiceID,prodID,amt,qty
8037,46,305,5
8037,48,104,17
8038,12,166,5
8038,13,213,14
8038,30,115,6
8039,5,208,20
8039,7,83,9
8039,8,351,2
8039,20,54,10
8039,23,25,8
8039,36,328,7
8039,48,224,15
8040,4,273,10
8040,5,95,13
8040,24,385,10
8040,30,137,9
8040,43,24,12
8040,45,211,14
8040,46,236,9
8041,1,130,9
8041,10,94,14
8041,14,375,6
8041,23,324,17
8041,26,208,4
8041,32,60,12
8041,44,170,9
8041,46,223,15
8042,11,79,19
8042,13,190,12
8042,24,135,9
8042,31,137,20
8042,43,116,15
8043,8,339,16
8043,10,56,4
8043,17,236,15
8043,21,35,7
8043,23,127,9
8043,36,289,8
8043,41,153,4
8043,47,93,19
8044,19,106,11
8044,26,395,11
8044,33,59,19
8044,41,167,14
8044,45,86,18
8045,3,75,5
8045,11,206,17
8045,24,186,11
8045,26,227,20
8045,38,134,10
8045,48,141,3
8046,6,178,4
8046,24,356,19
8046,26,350,17
8046,33,76,9
8046,38,248,14
8046,46,297,20
8046,48,288,16
8047,3,27,3
8047,6,116,10
8047,10,204,10
8047,18,304,5
8047,23,85,18
8047,28,245,15
8047,39,360,18
8047,43,365,5
8047,46,212,19
8048,19,393,9
8048,22,48,7
8048,30,119,16
8048,41,156,12
8049,3,321,13
8049,4,385,14
8049,6,46,14
8049,7,366,19
8049,27,263,7
8049,28,62,18
8050,14,348,17
8050,18,350,18
8050,24,383,20
8050,25,194,17
8050,37,106,15
8051,14,61,15
8051,25,264,8
8051,42,253,10
8052,4,90,8
8052,31,133,7
8053,4,270,15
8053,13,280,20
8053,23,216,3
8053,33,249,18
8053,35,192,2
8053,39,339,3
8054,14,325,17
8054,29,84,10
8054,32,148,11
8054,37,281,17
8055,1,249,10
8055,2,78,20
8055,17,32,18
8055,26,312,16
8055,34,140,14
8055,38,40,11
8056,4,95,16
8056,17,59,9
8056,18,129,7
8056,41,72,6
8056,47,317,8
8057,21,276,5
8057,24,100,12
8057,27,231,5
8057,34,340,17
8057,48,316,11
8058,16,203,10
8058,21,245,9
8058,36,206,5
8059,6,30,12
8059,28,205,15
8059,43,228,10
8060,4,365,14
8060,38,120,7
8060,42,216,10
8060,43,88,11
8060,46,95,10
8061,4,326,7
8061,34,203,13
8062,4,290,5
8062,13,132,6
8062,15,176,7
8062,18,283,16
8062,19,189,18
8062,43,86,13
8062,47,277,5
8063,6,59,9
8063,16,99,2
8063,32,390,20
8063,35,236,15
8063,37,358,7
8063,42,237,15
8063,44,267,10
8064,41,52,7
8064,46,163,3
8065,6,365,16
8065,19,206,17
8065,44,210,10
8066,2,369,20
8066,10,255,4
8066,15,214,20
8066,33,363,12
8066,39,28,7
8066,43,280,6
8066,47,212,2
8067,11,272,19
8067,21,40,4
8067,23,156,9
8068,4,53,5
8068,15,35,10
8068,17,157,15
8068,37,224,6
8069,10,305,19
8069,12,254,11
8069,24,84,10
8069,45,75,17
8070,5,264,14
8070,16,370,9
8070,20,280,13
8070,24,215,18
8070,31,381,2
8070,39,283,10
8070,46,232,7
8071,6,48,11
8071,9,260,16
8071,24,223,14
8071,41,220,15
8071,42,395,9
8071,47,164,2
8072,6,66,6
8072,20,214,11
8072,27,326,2
8072,30,104,2
8072,36,68,3
8072,37,94,17
8073,11,163,14
8074,3,190,7
8074,5,337,20
8074,13,88,9
8074,17,138,9
8074,40,317,6
8074,44,134,5
8075,1,135,16
8075,5,214,5
8075,9,109,9
8075,14,200,14
8075,28,93,5
8075,29,302,10
8075,31,153,7
8075,33,245,15
8075,34,212,8
8075,39,145,16
8075,44,288,5
8076,2,118,8
8076,22,44,14
8076,35,137,7
8077,4,136,5
8077,11,187,15
8077,16,98,9
8077,20,235,17
8077,23,387,17
8077,40,110,15
8077,45,214,3
8077,48,335,3
8078,9,124,13
8078,16,391,15
8078,26,94,20
8078,27,152,11
8078,36,104,14
8078,48,168,17
8079,4,270,10
8079,7,341,18
8079,11,318,7
8079,14,66,13
8079,19,131,13
8079,32,198,16
8079,37,387,19
8080,2,169,7
8080,24,327,2
8080,36,362,9
8080,46,397,17
8081,9,372,19
8081,16,283,4
8081,32,249,10
8081,41,280,4
8082,6,349,3
8082,12,109,10
8082,24,24,8
8082,27,44,13
8082,39,168,14
8083,1,121,4
8083,6,304,14
8083,7,346,17
8083,11,286,4
8083,17,20,11
8083,18,207,13
8083,23,212,17
8084,2,63,6
8084,19,291,11
8084,23,152,3
8084,25,152,13
8084,29,271,7
8084,31,388,6
8084,36,329,12
8085,3,273,13
8085,9,72,7
8085,10,399,6
8085,20,169,6
8085,46,273,16
8086,18,81,18
8086,32,103,19
8086,43,205,19
8086,44,362,6
8087,1,43,9
8087,2,377,9
8087,7,33,18
8087,11,26,20
8087,13,135,3
8087,28,392,20
8088,5,277,12
8088,40,206,13
8088,46,343,20
8089,3,372,14
8089,37,221,13
8089,42,309,4
8089,43,224,5
8090,15,214,16
8090,30,362,4
8090,34,286,10
8090,40,170,14
8090,42,21,12
8091,2,69,3
8091,18,159,5
8091,19,100,14
8091,45,371,18
8092,6,131,6
8092,15,93,7
8092,33,387,7
8092,41,231,5
8092,42,93,16
8092,46,173,3
8093,10,346,17
8093,28,339,19
8093,30,363,17
8093,38,65,3
8094,3,248,5
8094,16,400,18
8094,18,95,4
8094,41,77,14
8095,22,231,2
8095,30,273,13
8095,33,202,9
8095,46,323,7
8095,47,98,3
8096,11,28,13
8096,20,289,11
8096,35,178,19
8096,44,375,5
8097,44,350,3
8097,47,139,12
8098,2,350,7
8098,4,298,6
8098,11,240,5
8098,13,36,10
8099,3,143,2
8099,5,107,19
8099,21,86,10
8099,41,100,4
8099,48,181,6
8100,2,128,20
8100,25,47,10
8100,28,145,6
8100,37,30,13
8100,45,138,5
8100,47,364,10
8100,48,72,17
8101,11,367,4
8101,27,326,20
8101,33,58,11
8102,1,139,20
8102,26,310,17
8102,38,334,15
8103,13,247,4
8103,24,70,2
8103,38,193,15
8103,42,104,4
8104,13,127,8
8104,18,107,9
8104,24,316,17
8104,36,246,7
8104,46,353,18
8105,1,21,11
8105,6,193,19
8105,7,47,20
8105,17,49,10
8106,18,218,20
8106,34,379,12
8106,44,190,6
8107,11,87,11
8107,17,95,16
8108,5,70,20
8108,9,251,15
8108,13,352,2
8108,25,362,20
8108,31,262,19
8108,45,70,9
8109,2,82,8
8109,19,179,20
8110,18,309,10
8110,33,392,2
8111,16,83,4
8111,21,317,11
8111,35,77,15
8111,41,56,11
8112,11,335,2
8112,14,268,13
8112,38,63,18
8112,40,21,16
8112,42,201,2
8113,35,384,15
8113,40,398,15
8113,44,375,16
8114,1,312,9
8114,3,80,14
8114,11,341,14
8114,16,257,8
8114,18,289,13
8114,19,224,6
8114,34,218,20
8115,4,374,15
8115,20,182,2
8115,22,367,5
8115,30,377,3
8115,41,136,11
8115,44,57,15
8116,7,53,5
8116,8,221,11
8116,11,127,7
8116,13,153,5
8116,21,232,2
8116,46,107,11
8116,47,112,10
8117,33,29,7
8117,36,154,13
8118,15,131,13
8118,26,123,17
8118,36,172,17
8118,40,76,3
8118,45,384,16
8119,10,195,8
8119,13,244,5
8119,42,73,10
8119,45,200,18
8120,2,361,5
8120,28,183,7
8120,32,124,6
8120,33,198,17
8121,8,176,9
8121,18,264,2
8121,42,301,9
8122,35,119,3
8122,44,397,6
8122,48,161,15
8123,14,176,12
8123,25,210,18
8123,38,181,18
8123,44,157,17
8124,13,46,7
8124,18,105,15
8124,21,56,19
8124,23,331,20
8124,38,257,13
8124,48,149,6
8125,4,187,19
8125,6,269,18
8125,28,381,16
8125,34,289,12
8125,39,60,14
8125,48,307,19
8126,7,216,18
8126,16,164,17
8126,17,273,4
8126,21,359,4
8126,24,251,14
8126,29,39,10
8126,30,246,8
8126,38,74,13
8126,47,241,6
8127,43,37,15
8128,7,147,5
8128,13,278,5
8128,30,331,2
8128,45,370,16
8128,48,201,6
8129,15,69,14
8129,18,117,19
8129,21,21,19
8129,25,356,3
8129,35,340,9
8129,48,389,15
8130,15,318,4
8130,18,336,20
8130,25,115,17
8130,31,50,9
8130,34,273,4
8130,36,184,17
8130,40,77,19
8131,9,29,6
8131,29,308,4
8131,31,120,11
8131,41,177,18
8132,10,367,11
8132,11,316,20
8132,12,332,20
8132,13,332,13
8132,15,36,15
8132,29,79,20
8132,31,30,6
8132,40,61,2
8133,9,223,4
8133,25,317,5
8133,27,391,20
8134,4,141,9
8134,6,167,3
8134,14,28,17
8134,24,375,10
8134,27,400,20
8134,35,238,15
8134,48,379,17
8135,4,20,15
8135,9,201,4
8135,26,348,5
8135,31,265,16
8135,37,162,15
8136,14,238,15
8136,17,75,11
8136,37,38,2
8136,40,366,6
8137,5,28,8
8137,11,112,17
8137,22,354,6
8137,24,326,4
8137,26,40,19
8137,30,178,17
8137,44,108,7
8137,45,385,10
8138,17,307,10
8138,33,60,4
8138,40,124,10
8138,44,302,4
8139,1,297,11
8139,3,186,19
8139,10,173,2
8139,47,366,2
8140,11,356,17
8140,21,211,16
8140,45,45,2
8141,5,354,20
8141,8,374,17
8141,15,178,11
8141,41,87,7
8142,9,88,15
8142,15,256,11
8142,31,229,10
8142,36,279,16
8142,48,153,18
8143,2,199,4
8143,3,270,18
8143,9,357,2
8143,30,184,13
8144,16,99,4
8144,20,347,8
8144,42,322,5
8145,12,109,11
8145,25,38,18
8145,31,82,5
8146,13,394,20
8146,23,160,9
8146,43,151,15
8147,5,350,3
8147,9,160,10
8147,26,62,12
8148,5,40,18
8148,17,42,3
8148,43,192,13
8148,47,168,16
8149,1,124,19
8149,2,62,18
8149,8,248,14
8149,22,145,13
8149,25,209,14
8149,35,264,13
8150,2,311,3
8150,23,81,5
8150,31,136,18
8151,2,336,3
8151,6,34,2
8151,8,51,3
8151,13,24,11
8151,16,79,3
8151,20,53,19
8151,22,271,12
8151,25,68,4
8151,34,174,12
8151,36,206,12
8151,48,190,8
8152,16,284,4
8152,21,326,14
8152,26,260,20
8152,33,74,16
8152,39,110,17
8153,2,119,10
8153,39,292,3
8153,41,116,5
8153,44,24,13
8154,2,308,9
8154,29,45,5
8155,6,325,5
8155,18,315,4
8155,28,145,12
8156,10,216,3
8156,12,29,12
8156,22,159,13
8156,24,249,4
8156,29,200,18
8156,34,40,17
8156,35,224,11
8156,38,376,12
8156,43,144,10
8157,21,273,13
8157,30,338,5
8158,14,263,16
8158,27,356,20
8158,28,303,14
8158,35,129,3
8159,3,270,9
8159,20,240,20
8160,13,220,17
8160,16,311,2
8160,18,62,9
8160,44,388,20
8161,32,285,3
8161,40,217,7
8161,43,197,20
8162,24,248,5
8162,25,381,14
8162,33,68,15
8162,40,102,8
8162,41,67,20
8163,5,63,17
8163,7,24,6
8163,12,221,18
8163,16,308,8
8163,25,260,2
8163,45,157,19
8164,2,330,6
8164,13,176,12
8164,14,172,20
8164,28,345,2
8164,36,53,15
8164,39,141,5
8164,45,220,5
8165,12,164,11
8165,26,54,15
8166,25,374,2
8166,33,196,19
8166,48,29,18
8167,11,223,10
8167,36,114,14
8167,40,307,7
8168,31,119,15
8168,47,363,6
8169,38,81,9
8169,41,27,5
8170,13,22,8
8170,20,247,18
8170,38,99,18
8170,42,117,14
8170,46,273,8
8171,8,158,7
8171,10,191,5
8171,22,176,8
8171,31,150,15
8171,42,386,7
8172,10,254,3
8172,15,360,8
8172,26,318,3
8172,35,391,17
8172,46,380,8
8173,48,344,20
8174,9,175,15
8174,27,138,13
8174,36,190,2
8175,13,70,7
8175,15,298,10
8175,19,139,8
8175,23,306,10
8175,26,265,14
8175,27,126,15
8175,33,150,7
8175,35,290,16
8175,47,233,5
8176,6,370,5
8176,15,24,18
8176,16,104,13
8176,24,265,7
8176,26,260,17
8176,30,206,13
8176,39,269,6
8176,43,90,19
8176,48,207,20
8177,13,221,18
8177,16,22,3
8177,19,204,17
8177,23,30,20
8177,29,112,9
8177,30,277,12
8177,31,337,3
8177,32,194,2
8177,35,28,13
8177,36,221,18
8177,48,346,8
8178,19,357,7
8178,22,78,2
8178,28,74,20
8178,34,335,14
8178,35,167,20
8178,37,82,18
8178,38,40,11
8178,42,186,5
8178,46,228,14
8179,18,346,10
8179,31,300,3
8180,17,83,15
8180,30,387,9
8180,35,52,11
8180,37,73,18
8180,39,349,20
8180,43,152,14
8181,5,50,14
8181,9,37,12
8181,32,387,8
8181,48,199,7
8182,7,243,12
8182,13,274,11
8182,18,79,15
8182,19,305,6
8182,28,95,20
8182,30,327,16
8182,31,233,9
8183,2,63,18
8183,14,91,16
8183,27,67,12
8183,30,155,15
8183,33,56,5
8183,35,207,13
8183,36,110,9
8184,10,182,18
8184,18,104,10
8184,26,148,17
8184,43,333,4
8185,2,127,5
8185,15,307,15
8185,22,260,20
8185,26,360,19
8185,29,357,11
8185,35,225,15
8185,41,20,20
8186,6,177,4
8186,15,354,5
8186,22,20,9
8186,27,23,18
8186,38,266,7
8186,44,308,9
8187,26,232,4
8187,29,208,2
8187,31,252,7
8187,41,32,16
8187,43,152,4
8187,47,335,13
8188,8,350,18
8188,26,384,7
8188,27,123,13
8188,35,269,12
8188,37,180,10
8188,38,279,16
8189,5,380,7
8189,6,177,5
8190,2,84,9
8190,11,320,11
8190,19,51,10
8190,24,355,6
8190,30,105,19
8190,38,24,5
8190,43,71,20
8192,1,64,20
8192,2,54,17
8192,5,294,6
8192,10,247,17
8192,24,167,3
8192,33,367,6
8193,4,164,5
8193,7,129,16
8193,9,347,4
8193,15,355,7
8193,32,35,6
8193,33,211,20
8193,40,34,8
8193,46,200,19
8194,8,319,11
8194,12,50,14
8194,14,28,18
8194,15,89,19
8194,19,57,6
8195,12,68,14
8195,13,278,19
8195,20,97,12
8195,26,215,12
8195,34,121,15
8195,42,351,6
8195,48,69,11
8196,6,59,15
8196,40,148,5
8196,43,284,4
8197,13,136,13
8197,16,117,13
8197,27,208,7
8197,48,273,6
8198,5,79,9
8198,35,93,19
8198,44,255,8
8198,48,256,2
8199,30,298,4
8199,34,241,3
8199,35,236,19
8200,9,357,17
8200,12,42,11
8200,16,93,14
8200,20,370,20
8200,28,305,12
8200,36,131,8
8200,37,303,16
8201,1,227,17
8201,7,352,8
8201,15,69,17
8201,23,27,2
8201,35,127,16
8201,38,110,16
8201,39,111,10
8201,40,125,11
8201,43,193,7
8202,6,359,8
8202,13,314,8
8202,40,264,14
8202,45,302,4
8203,6,167,12
8203,12,222,5
8203,21,92,18
8203,27,145,7
8203,30,349,18
8203,35,50,16
8203,44,224,10
8203,47,90,17
8204,5,213,15
8204,8,312,16
8204,10,112,17
8204,15,212,9
8205,4,228,18
8205,9,369,5
8205,41,60,15
8206,36,239,20
8207,10,194,7
8207,19,205,5
8207,25,211,3
8207,28,154,9
8207,31,395,15
8207,35,205,13
8207,36,195,17
8207,40,292,20
8208,25,175,13
8209,4,188,15
8209,5,353,5
8209,7,304,6
8209,23,249,11
8209,29,257,8
8209,33,198,8
8209,46,322,18
8210,27,390,6
8210,44,289,6
8211,17,334,14
8211,20,102,5
8211,23,225,19
8211,27,59,14
8211,36,145,5
8211,38,121,8
8212,31,64,12
8212,32,146,17
8212,37,344,19
8213,2,37,12
8213,18,341,11
8213,25,361,11
8213,30,237,2
8214,13,297,15
8214,14,68,7
8214,22,88,14
8214,24,172,4
8215,22,370,17
8215,23,138,17
8215,34,352,18
8215,46,362,4
8216,18,78,16
8216,34,82,9
8217,1,240,3
8217,30,212,16
8217,36,370,8
8218,17,125,3
8218,39,50,13
8219,1,29,10
8219,6,260,13
8219,20,87,15
8219,25,56,13
8219,43,132,6
8220,5,318,15
8220,12,283,8
8220,16,242,12
8220,17,352,15
8220,30,154,8
8221,11,47,19
8221,25,64,5
8221,32,118,2
8221,36,283,8
8221,44,83,8
8222,7,61,2
8222,17,129,5
8222,31,57,20
8222,43,199,6
8223,11,117,3
8223,13,226,17
8223,26,77,3
8223,27,351,17
8223,35,379,15
8223,37,161,11
8223,38,146,19
8223,43,229,17
8223,46,197,9
8223,47,124,6
8224,6,130,20
8224,13,175,6
8224,33,325,11
8224,37,133,16
8225,14,335,5
8225,16,165,6
8225,19,122,19
8225,20,24,3
8225,24,388,17
8225,37,20,20
8225,48,285,20
8226,1,233,18
8226,20,247,5
8226,33,338,4
8226,40,272,17
8226,43,45,9
8226,47,360,4
8227,15,204,9
8227,25,87,11
8227,38,86,20
8227,47,347,15
8227,48,103,18
8228,6,234,20
8228,14,105,19
8228,18,148,2
8228,26,192,14
8228,28,331,19
8228,35,327,5
8228,46,73,19
8229,4,31,9
8229,5,315,11
8229,9,177,7
8229,19,59,6
8229,23,311,18
8229,35,73,5
8230,1,203,16
8230,12,98,11
8230,18,116,6
8230,19,289,9
8230,41,174,19
8230,42,340,16
8231,21,219,14
8231,32,344,10
8231,46,389,17
8232,24,188,20
8232,25,196,7
8232,28,352,3
8233,6,282,8
8233,23,199,14
8233,29,272,2
8233,35,102,14
8234,1,283,15
8234,8,252,10
8234,13,114,19
8234,21,328,17
8234,25,165,12
8234,43,386,11
8235,6,354,18
8235,19,188,13
8235,26,46,7
8236,15,106,20
8236,31,371,14
8236,36,78,19
8236,45,211,9
8237,6,146,9
8237,10,38,19
8237,12,282,11
8237,17,139,8
8237,37,58,9
8237,41,350,18
8238,23,242,9
8238,38,274,19
8238,40,113,14
8239,29,127,18
8239,30,123,18
8239,48,102,11
8240,5,207,9
8240,19,270,17
8240,32,273,2
8240,41,384,4
8241,13,261,19
8241,19,102,16
8241,22,69,8
8241,23,343,12
8242,24,141,9
8242,27,64,12
8242,30,75,14
8242,35,260,16
8243,4,159,5
8243,27,124,18
8243,36,102,16
8243,46,84,4
8244,4,326,4
8244,15,199,11
8244,36,123,9
8244,39,66,12
8245,6,30,13
8245,23,160,13
8245,27,324,13
8245,40,170,17
8245,48,333,7
8246,20,167,7
8247,1,256,8
8247,6,260,15
8247,8,75,14
8247,11,276,2
8247,13,198,6
8247,16,150,16
8248,10,326,20
8248,12,275,20
8248,14,81,8
8248,22,321,18
8249,10,282,4
8249,16,54,2
8249,17,386,11
8249,21,40,13
8249,27,139,19
8249,30,292,14
8249,41,76,2
8250,24,188,11
8251,12,131,13
8251,28,186,4
8251,30,112,9
8251,31,75,16
8251,33,305,3
8251,45,261,12
8251,48,106,18
8252,2,213,18
8252,3,134,9
8252,5,352,7
8252,38,266,20
8253,2,320,12
8253,17,137,17
8253,21,286,8
8253,47,95,17
8254,3,139,19
8254,19,328,5
8254,20,363,18
8254,28,132,7
8255,22,163,8
8255,32,360,10
8255,37,81,5
8255,42,331,4
8256,17,204,5
8256,44,142,16
8257,8,81,17
8257,10,49,18
8257,16,220,12
8257,31,335,16
8257,45,117,8
8258,7,245,14
8258,11,158,19
8258,16,121,11
8258,19,365,16
8258,29,155,2
8258,39,237,18
8259,15,158,20
8259,18,226,16
8259,22,368,20
8259,34,43,5
8260,8,111,13
8261,1,265,20
8261,16,344,5
8261,22,217,16
8261,24,249,4
8262,11,399,3
8262,17,40,19
8262,18,128,3
8262,19,389,13
8262,21,399,6
8262,28,30,6
8262,30,161,19
8262,40,144,18
8262,45,45,19
8263,2,242,5
8263,3,211,7
8263,5,396,3
8263,12,399,16
8263,23,91,3
8263,24,214,7
8263,31,398,12
8263,35,367,17
8263,45,164,15
8264,3,276,12
8264,11,395,20
8264,14,277,15
8264,17,203,17
8264,22,396,10
8264,23,186,18
8264,27,186,9
8265,10,297,14
8265,12,81,16
8265,13,233,4
8265,23,185,20
8265,29,234,13
8266,6,115,4
8266,12,100,20
8266,26,131,7
8266,32,39,16
8266,37,67,6
8266,39,189,17
8266,46,297,3
8267,4,312,12
8267,7,42,9
8267,8,395,6
8267,10,186,12
8267,11,117,2
8267,22,200,5
8267,32,162,19
8267,42,134,3
8267,47,193,13
8268,2,260,2
8268,33,337,18
8268,45,236,17
8269,8,114,17
8269,45,282,10
8270,11,366,5
8270,18,200,14
8270,22,122,12
8270,28,259,3
8270,41,211,6
8271,3,103,20
8271,7,372,13
8271,17,257,17
8271,20,135,9
8271,21,243,11
8271,26,361,15
8271,35,232,17
8271,43,34,11
8272,21,229,14
8273,18,207,5
8273,22,118,13
8273,24,280,2
8273,41,180,12
8274,14,59,9
8274,31,31,14
8274,48,246,4
8275,8,70,11
8275,16,163,20
8275,24,31,2
8276,1,363,13
8276,8,159,7
8276,14,167,8
8276,29,279,12
8277,1,160,19
8277,3,57,4
8277,11,379,10
8277,15,347,8
8277,23,348,14
8278,10,153,13
8278,18,250,11
8278,26,380,18
8279,22,202,18
8279,32,197,11
8279,38,384,15
8279,40,73,6
8279,45,243,16
8280,5,181,6
8280,9,116,2
8280,26,153,16
8280,32,234,11
8281,25,358,4
8281,29,135,17
8281,32,313,6
8281,41,42,6
8281,45,142,16
8281,46,31,2
8282,15,382,17
8282,47,327,18
8283,10,98,2
8283,19,385,3
8283,21,240,19
8283,29,366,6
8283,31,60,8
8283,40,325,20
8284,1,265,2
8284,2,350,6
8284,8,368,20
8284,19,33,2
8284,29,367,20
8284,38,142,3
8284,39,128,4
8284,42,34,18
8284,47,73,6
8285,16,176,9
8285,24,377,20
8285,33,38,17
8285,41,36,14
8286,1,286,8
8286,8,396,6
8286,38,48,4
8286,41,372,19
8286,47,263,17
8286,48,193,11
8287,8,134,18
8287,11,347,2
8287,14,82,16
8287,24,250,12
8287,36,150,9
8287,40,201,20
8288,15,38,12
8288,18,138,14
8288,35,208,20
8288,48,169,11
8289,2,77,9
8289,13,24,3
8289,44,121,6
8290,1,397,10
8290,7,264,11
8290,20,158,16
8290,32,357,20
8291,11,132,2
8291,40,46,11
8292,17,348,7
8292,37,80,2
8292,47,320,9
8293,9,50,9
8293,41,43,3
8293,42,276,10
8293,47,333,15
8294,4,28,15
8294,43,208,12
8294,47,336,20
8295,3,188,9
8295,4,288,2
8295,8,124,3
8295,16,81,16
8295,30,395,4
8295,42,111,20
8295,44,318,12
8295,47,322,20
8296,7,80,7
8296,24,190,14
8296,25,121,10
8296,35,361,15
8297,4,400,6
8297,24,187,8
8297,28,80,20
8297,35,55,2
8297,37,286,5
8297,41,98,3
8298,3,142,5
8298,29,282,9
8298,33,121,4
8299,1,32,20
8299,10,139,15
8299,32,103,9
8299,35,56,15
8299,43,367,9
8300,9,345,2
8300,15,116,4
8300,23,161,12
8300,25,188,19
8300,37,213,13
8301,7,353,2
8301,23,313,12
8301,24,151,8
8301,26,157,19
8301,29,90,17
8301,35,156,10
8301,36,231,17
8303,6,308,19
8303,17,180,5
8303,22,158,7
8303,45,146,14
8304,11,81,14
8304,23,255,14
8304,32,204,18
8304,36,216,4
8304,42,340,4
8305,4,317,7
8305,8,363,15
8305,16,118,14
8305,18,217,8
8305,24,175,3
8305,30,317,13
8305,31,247,14
8305,34,39,6
8305,39,169,20
8305,41,329,16
8306,2,349,4
8306,9,299,2
8306,18,27,17
8306,22,399,19
8306,40,320,10
8306,44,52,12
8306,46,266,11
8307,26,136,12
8307,40,48,13
8307,41,305,17
8308,15,265,16
8308,30,240,3
8308,45,366,5
8309,2,234,13
8309,9,70,6
8309,19,46,19
8309,25,173,16
8309,42,271,9
8309,44,132,15
8310,8,273,14
8310,9,231,2
8310,10,170,3
8310,14,187,16
8310,41,43,4
8311,16,265,15
8311,18,80,9
8311,22,261,15
8312,4,226,4
8313,13,265,18
8313,29,43,12
8313,34,230,5
8313,37,157,4
8313,39,241,6
8313,40,176,4
8314,5,347,5
8314,15,56,18
8314,23,151,4
8314,30,81,8
8314,36,143,9
8314,41,205,20
8315,10,203,18
8315,14,398,2
8315,15,343,16
8315,21,148,12
8315,29,265,10
8315,35,209,2
8317,2,111,16
8317,5,107,14
8317,13,295,14
8317,14,214,4
8317,20,234,12
8317,22,282,13
8317,25,390,5
8317,40,196,9
8318,26,312,14
8318,38,151,2
8319,17,223,3
8319,19,272,10
8319,44,307,3
8319,47,128,9
8320,3,311,15
8320,6,87,15
8320,8,217,10
8320,9,40,6
8320,14,78,7
8320,25,265,17
8320,45,169,15
8321,7,389,16
8321,18,356,7
8321,23,146,7
8321,36,337,6
8321,41,117,14
8322,12,320,5
8322,16,37,11
8322,20,111,14
8322,33,318,19
8322,41,257,8
8322,48,37,10
8323,5,198,19
8323,36,230,6
8323,43,304,3
8324,17,392,13
8324,26,24,8
8324,35,88,7
8324,41,348,13
8324,44,158,17
8325,7,341,20
8325,32,246,18
8326,1,103,18
8326,18,167,19
8326,24,268,2
8326,47,341,12
8327,5,172,12
8327,33,179,14
8327,36,264,7
8327,43,368,5
8328,1,106,10
8328,7,248,20
8328,22,156,16
8328,24,177,12
8328,40,137,17
8329,21,220,13
8329,27,356,2
8329,30,138,11
8329,37,111,10
8329,47,108,7
8330,1,111,14
8330,17,128,7
8330,23,105,16
8330,26,336,13
8330,29,57,3
8331,15,253,3
8331,16,192,11
8331,21,368,19
8331,23,266,8
8332,20,81,11
8332,25,96,8
8332,28,163,18
8332,29,283,12
8332,36,205,4
8332,41,155,3
8332,42,93,9
8333,10,135,13
8333,12,57,15
8333,13,374,17
8333,31,379,15
8333,32,189,16
8334,4,110,7
8334,17,287,4
8334,26,373,9
8335,14,254,20
8335,18,270,3
8335,21,86,18
8335,22,267,15
8335,24,102,12
8335,32,32,3
8335,38,328,10
8335,43,300,19
8335,45,119,6
8336,3,330,17
8336,15,37,19
8336,16,42,8
8336,29,124,16
8336,36,373,3
8336,41,76,19
8336,42,202,17
8337,7,61,5
8337,10,238,8
8337,28,253,4
8337,36,174,12
8337,45,110,17
8338,24,395,9
8338,31,148,13
8338,39,398,15
8338,44,185,17
8339,1,35,9
8339,19,242,4
8339,25,213,14
8339,27,316,20
8339,32,382,12
8339,44,38,20
8340,9,283,7
8340,21,142,16
8340,28,253,19
8340,29,215,15
8340,31,152,5
8341,3,325,12
8341,24,96,16
8341,38,377,3
8342,11,83,5
8342,14,247,9
8342,25,51,10
8342,31,172,19
8343,7,132,15
8343,21,154,11
8343,26,22,5
8343,28,233,20
8343,39,47,7
8343,42,179,3
8343,44,383,3
8343,45,301,17
8343,48,309,3
8344,1,87,4
8344,2,354,13
8344,13,364,20
8344,20,265,10
8344,21,63,19
8344,27,60,6
8344,34,156,2
8344,36,128,12
8344,38,377,6
8344,45,201,9
8345,4,338,19
8345,16,227,19
8345,21,133,5
8345,23,147,17
8345,33,369,16
8345,34,198,5
8345,38,316,6
8345,39,182,11
8345,43,326,12
8346,10,392,20
8346,28,137,2
8346,29,251,13
8346,40,122,7
8346,46,287,17
8347,9,369,20
8347,37,398,2
8347,39,105,3
8347,40,173,14
8348,1,392,20
8348,3,314,2
8348,18,141,14
8348,23,400,15
8348,27,355,17
8348,30,283,8
8348,34,135,11
8348,38,301,8
8348,39,246,5
8348,40,55,19
8349,13,70,18
8349,14,266,11
8349,34,335,4
8349,36,97,7
8349,42,296,8
8349,48,307,19
8350,1,37,14
8350,18,312,8
8350,34,202,7
8351,13,143,18
8351,28,172,6
8351,42,37,20
8351,43,198,20
8352,11,162,14
8352,12,43,6
8352,22,318,4
8352,26,87,7
8352,36,356,13
8352,38,67,7
8353,19,377,4
8354,14,164,20
8354,26,239,4
8354,28,179,17
8354,31,387,6
8354,34,278,9
8354,35,186,13
8354,36,97,3
8354,37,249,15
8354,38,175,4
8354,40,32,8
8355,3,29,4
8355,5,289,17
8355,6,392,8
8355,36,359,18
8356,3,44,8
8356,4,260,19
8356,30,39,10
8356,35,359,6
8356,39,244,6
8357,9,74,17
8357,13,384,13
8357,37,147,3
8357,42,99,4
8358,3,157,2
8358,6,153,13
8358,11,310,3
8358,17,306,20
8358,35,194,19
8358,39,288,5
8359,8,331,2
8359,28,82,15
8359,31,98,2
8359,43,376,17
8359,46,162,20
8360,29,385,16
8360,39,172,16
8360,48,128,12
8361,19,135,18
8361,20,270,20
8361,23,293,14
