Year,Month,ProductID,ManufacturingCost
2008           ,12             ,30             ,2247070        
2008           ,12             ,31             ,2990800        
2008           ,12             ,33             ,1748007        
2008           ,12             ,34             ,1772890        
2008           ,12             ,35             ,923565         
2008           ,12             ,36             ,2482630        
2008           ,12             ,37             ,4327661        
2008           ,12             ,39             ,580254         
2008           ,12             ,40             ,1874250        
2008           ,12             ,42             ,4439632        
2008           ,12             ,43             ,2369472        
2009           ,1              ,1              ,588480         
2009           ,1              ,2              ,2144500        
2009           ,1              ,4              ,2168075        
2009           ,1              ,5              ,1737400        
2009           ,1              ,6              ,2658024        
2009           ,1              ,7              ,1712646        
2009           ,1              ,8              ,1867920        
2009           ,1              ,10             ,1809235        
2009           ,1              ,11             ,1886110        
2009           ,1              ,12             ,3181760        
2009           ,1              ,15             ,1003680        
2009           ,1              ,16             ,869778         
2009           ,1              ,18             ,660912         
2009           ,1              ,19             ,2307372        
2009           ,1              ,20             ,1088906        
2009           ,1              ,21             ,1171911        
2009           ,1              ,22             ,340600         
2009           ,1              ,23             ,505008         
2009           ,1              ,24             ,1526012        
2009           ,1              ,26             ,1603251        
2009           ,1              ,27             ,2168250        
2009           ,1              ,28             ,438654         
2009           ,1              ,30             ,2564555        
2009           ,1              ,31             ,3340400        
2009           ,1              ,33             ,2660037        
2009           ,1              ,34             ,1858388        
2009           ,1              ,35             ,949095         
2009           ,1              ,36             ,2744799        
2009           ,1              ,37             ,3428978        
2009           ,1              ,39             ,596065         
2009           ,1              ,40             ,1832250        
2009           ,1              ,42             ,3319104        
2009           ,1              ,43             ,2678256        
2009           ,2              ,1              ,755280         
2009           ,2              ,2              ,1633250        
2009           ,2              ,4              ,2300025        
2009           ,2              ,5              ,1390600        
2009           ,2              ,6              ,3290772        
2009           ,2              ,7              ,1644084        
2009           ,2              ,8              ,1526285        
2009           ,2              ,10             ,2010720        
2009           ,2              ,11             ,1606930        
2009           ,2              ,12             ,1764638        
2009           ,2              ,15             ,889167         
2009           ,2              ,16             ,611793         
2009           ,2              ,18             ,891520         
2009           ,2              ,19             ,2574288        
2009           ,2              ,20             ,1429974        
2009           ,2              ,21             ,888031         
2009           ,2              ,22             ,390260         
2009           ,2              ,23             ,407160         
2009           ,2              ,24             ,2228045        
2009           ,2              ,26             ,1111487        
2009           ,2              ,27             ,2088870        
2009           ,2              ,28             ,584031         
2009           ,2              ,30             ,2346099        
2009           ,2              ,31             ,2841600        
2009           ,2              ,33             ,2946978        
2009           ,2              ,34             ,1633793        
2009           ,2              ,35             ,739910         
2009           ,2              ,36             ,3005741        
2009           ,2              ,37             ,3599362        
2009           ,2              ,39             ,560854         
2009           ,2              ,40             ,1453830        
2009           ,2              ,42             ,3005224        
2009           ,2              ,43             ,2531424        
2009           ,3              ,1              ,849000         
2009           ,3              ,2              ,1545750        
2009           ,3              ,4              ,2252575        
2009           ,3              ,5              ,1530170        
2009           ,3              ,6              ,4335168        
2009           ,3              ,7              ,1780974        
2009           ,3              ,8              ,1689900        
2009           ,3              ,10             ,2335220        
2009           ,3              ,11             ,1788820        
2009           ,3              ,12             ,2804578        
2009           ,3              ,15             ,641199         
2009           ,3              ,16             ,1095588        
2009           ,3              ,18             ,912800         
2009           ,3              ,19             ,3036612        
2009           ,3              ,20             ,1058512        
2009           ,3              ,21             ,1352960        
2009           ,3              ,22             ,526760         
2009           ,3              ,23             ,426456         
2009           ,3              ,24             ,1812320        
2009           ,3              ,26             ,1814586        
2009           ,3              ,27             ,2232342        
2009           ,3              ,28             ,671379         
2009           ,3              ,30             ,2445128        
2009           ,3              ,31             ,2916800        
2009           ,3              ,33             ,2126454        
2009           ,3              ,34             ,1391404        
2009           ,3              ,35             ,773030         
2009           ,3              ,36             ,3972617        
2009           ,3              ,37             ,4400352        
2009           ,3              ,39             ,805003         
2009           ,3              ,40             ,1522710        
2009           ,3              ,42             ,2702672        
2009           ,3              ,43             ,3237024        
2009           ,4              ,1              ,548640         
2009           ,4              ,2              ,2083500        
2009           ,4              ,4              ,2541825        
2009           ,4              ,5              ,996540         
2009           ,4              ,6              ,3027462        
2009           ,4              ,7              ,1300338        
2009           ,4              ,8              ,1795465        
2009           ,4              ,10             ,2823445        
2009           ,4              ,11             ,1588600        
2009           ,4              ,12             ,2089008        
2009           ,4              ,15             ,953250         
2009           ,4              ,16             ,873288         
2009           ,4              ,18             ,888720         
2009           ,4              ,19             ,2992716        
2009           ,4              ,20             ,1309126        
2009           ,4              ,21             ,1289691        
2009           ,4              ,22             ,573625         
2009           ,4              ,23             ,459864         
2009           ,4              ,24             ,1016538        
2009           ,4              ,26             ,1957213        
2009           ,4              ,27             ,2227638        
2009           ,4              ,28             ,467364         
2009           ,4              ,30             ,2585282        
2009           ,4              ,31             ,2830800        
2009           ,4              ,33             ,1978590        
2009           ,4              ,34             ,1129485        
2009           ,4              ,35             ,800400         
2009           ,4              ,36             ,3081815        
2009           ,4              ,37             ,2333520        
2009           ,4              ,39             ,940997         
2009           ,4              ,40             ,2092860        
2009           ,4              ,42             ,2706920        
2009           ,4              ,43             ,2416848        
2009           ,5              ,1              ,370440         
2009           ,5              ,2              ,1482750        
2009           ,5              ,4              ,2583425        
2009           ,5              ,5              ,1255960        
2009           ,5              ,6              ,2885958        
2009           ,5              ,7              ,2006082        
2009           ,5              ,8              ,2104205        
2009           ,5              ,10             ,2503960        
2009           ,5              ,11             ,2060950        
2009           ,5              ,12             ,2709060        
2009           ,5              ,15             ,897531         
2009           ,5              ,16             ,1007253        
2009           ,5              ,18             ,649152         
2009           ,5              ,19             ,2748810        
2009           ,5              ,20             ,1403584        
2009           ,5              ,21             ,1136577        
2009           ,5              ,22             ,344890         
2009           ,5              ,23             ,685296         
2009           ,5              ,24             ,1630365        
2009           ,5              ,26             ,1474520        
2009           ,5              ,27             ,2500176        
2009           ,5              ,28             ,706875         
2009           ,5              ,30             ,3269931        
2009           ,5              ,31             ,2115600        
2009           ,5              ,33             ,2414001        
2009           ,5              ,34             ,1813903        
2009           ,5              ,35             ,730135         
2009           ,5              ,36             ,3132940        
2009           ,5              ,37             ,3343786        
2009           ,5              ,39             ,874261         
2009           ,5              ,40             ,1935990        
2009           ,5              ,42             ,3387544        
2009           ,5              ,43             ,3587808        
2009           ,6              ,1              ,631440         
2009           ,6              ,2              ,1427750        
2009           ,6              ,4              ,2330575        
2009           ,6              ,5              ,975460         
2009           ,6              ,6              ,2206176        
2009           ,6              ,7              ,1530126        
2009           ,6              ,8              ,1199915        
2009           ,6              ,10             ,2221940        
2009           ,6              ,11             ,1548885        
2009           ,6              ,12             ,2799036        
2009           ,6              ,15             ,911307         
2009           ,6              ,16             ,945477         
2009           ,6              ,18             ,943264         
2009           ,6              ,19             ,1888236        
2009           ,6              ,20             ,1350258        
2009           ,6              ,21             ,1379687        
2009           ,6              ,22             ,662935         
2009           ,6              ,23             ,545760         
2009           ,6              ,24             ,2371922        
2009           ,6              ,26             ,1161088        
2009           ,6              ,27             ,2023308        
2009           ,6              ,28             ,721839         
2009           ,6              ,30             ,2118760        
2009           ,6              ,31             ,2588000        
2009           ,6              ,33             ,1931928        
2009           ,6              ,34             ,1877701        
2009           ,6              ,35             ,812475         
2009           ,6              ,36             ,3587339        
2009           ,6              ,37             ,2708087        
2009           ,6              ,39             ,841766         
2009           ,6              ,40             ,2026080        
2009           ,6              ,42             ,4026160        
2009           ,6              ,43             ,2381904        
2009           ,7              ,1              ,528120         
2009           ,7              ,2              ,1489250        
2009           ,7              ,4              ,2910700        
2009           ,7              ,5              ,1877310        
2009           ,7              ,6              ,2494410        
2009           ,7              ,7              ,2023632        
2009           ,7              ,8              ,2001650        
2009           ,7              ,10             ,2143765        
2009           ,7              ,11             ,1610690        
2009           ,7              ,12             ,3429846        
2009           ,7              ,15             ,780681         
2009           ,7              ,16             ,915876         
2009           ,7              ,18             ,646576         
2009           ,7              ,19             ,2579952        
2009           ,7              ,20             ,1289652        
2009           ,7              ,21             ,860549         
2009           ,7              ,22             ,359450         
2009           ,7              ,23             ,537480         
2009           ,7              ,24             ,2200330        
2009           ,7              ,26             ,2012025        
2009           ,7              ,27             ,2238516        
2009           ,7              ,28             ,593949         
2009           ,7              ,30             ,2670822        
2009           ,7              ,31             ,2736800        
2009           ,7              ,33             ,1923747        
2009           ,7              ,34             ,1413972        
2009           ,7              ,35             ,1098250        
2009           ,7              ,36             ,3489997        
2009           ,7              ,37             ,3234055        
2009           ,7              ,39             ,751944         
2009           ,7              ,40             ,1432410        
2009           ,7              ,42             ,3101512        
2009           ,7              ,43             ,2697072        
2009           ,8              ,1              ,910440         
2009           ,8              ,2              ,2435750        
2009           ,8              ,4              ,2551900        
2009           ,8              ,5              ,1424600        
2009           ,8              ,6              ,3656190        
2009           ,8              ,7              ,1991340        
2009           ,8              ,8              ,1492100        
2009           ,8              ,10             ,1984760        
2009           ,8              ,11             ,1268530        
2009           ,8              ,12             ,2015984        
2009           ,8              ,15             ,1123605        
2009           ,8              ,16             ,674505         
2009           ,8              ,18             ,900928         
2009           ,8              ,19             ,1871598        
2009           ,8              ,20             ,1318590        
2009           ,8              ,21             ,998110         
2009           ,8              ,22             ,445575         
2009           ,8              ,23             ,286920         
2009           ,8              ,24             ,2845969        
2009           ,8              ,26             ,1150859        
2009           ,8              ,27             ,1894536        
2009           ,8              ,28             ,643104         
2009           ,8              ,30             ,1837794        
2009           ,8              ,31             ,2648400        
2009           ,8              ,33             ,2346129        
2009           ,8              ,34             ,1587572        
2009           ,8              ,35             ,954040         
2009           ,8              ,36             ,3135394        
2009           ,8              ,37             ,4358682        
2009           ,8              ,39             ,776388         
2009           ,8              ,40             ,1817340        
2009           ,8              ,42             ,3168064        
2009           ,8              ,43             ,2302944        
2009           ,9              ,1              ,826920         
2009           ,9              ,2              ,1879500        
2009           ,9              ,4              ,2326675        
2009           ,9              ,5              ,1923210        
2009           ,9              ,6              ,2133414        
2009           ,9              ,7              ,1451970        
2009           ,9              ,8              ,1476405        
2009           ,9              ,10             ,2998380        
2009           ,9              ,11             ,1581550        
2009           ,9              ,12             ,2003922        
2009           ,9              ,15             ,705528         
2009           ,9              ,16             ,1018017        
2009           ,9              ,18             ,1263024        
2009           ,9              ,19             ,3655050        
2009           ,9              ,20             ,1306578        
2009           ,9              ,21             ,1177196        
2009           ,9              ,22             ,615810         
2009           ,9              ,23             ,361296         
2009           ,9              ,24             ,2020303        
2009           ,9              ,26             ,1550369        
2009           ,9              ,27             ,2733024        
2009           ,9              ,28             ,400200         
2009           ,9              ,30             ,1567027        
2009           ,9              ,31             ,3852000        
2009           ,9              ,33             ,1947078        
2009           ,9              ,34             ,1790684        
2009           ,9              ,35             ,1305020        
2009           ,9              ,36             ,3316581        
2009           ,9              ,37             ,3259983        
2009           ,9              ,39             ,678903         
2009           ,9              ,40             ,1533840        
2009           ,9              ,42             ,4331072        
2009           ,9              ,43             ,2613072        
2009           ,10             ,1              ,896160         
2009           ,10             ,2              ,1852500        
2009           ,10             ,4              ,2437825        
2009           ,10             ,5              ,1289450        
2009           ,10             ,6              ,2722746        
2009           ,10             ,7              ,1935648        
2009           ,10             ,8              ,1294730        
2009           ,10             ,10             ,2130195        
2009           ,10             ,11             ,1125180        
2009           ,10             ,12             ,2244836        
2009           ,10             ,15             ,564693         
2009           ,10             ,16             ,680355         
2009           ,10             ,18             ,1047984        
2009           ,10             ,19             ,3295032        
2009           ,10             ,20             ,1454362        
2009           ,10             ,21             ,1372439        
2009           ,10             ,22             ,551655         
2009           ,10             ,23             ,585864         
2009           ,10             ,24             ,2138393        
2009           ,10             ,26             ,1638377        
2009           ,10             ,27             ,1781052        
2009           ,10             ,28             ,717576         
2009           ,10             ,30             ,2700761        
2009           ,10             ,31             ,1965600        
2009           ,10             ,33             ,1660137        
2009           ,10             ,34             ,1200227        
2009           ,10             ,35             ,803620         
2009           ,10             ,36             ,3385293        
2009           ,10             ,37             ,3034965        
2009           ,10             ,39             ,699564         
2009           ,10             ,40             ,1664880        
2009           ,10             ,42             ,2684736        
2009           ,10             ,43             ,2049600        
2009           ,11             ,1              ,899880         
2009           ,11             ,2              ,1611250        
2009           ,11             ,4              ,2318225        
2009           ,11             ,5              ,1146990        
2009           ,11             ,6              ,2307078        
2009           ,11             ,7              ,991458         
2009           ,11             ,8              ,1793315        
2009           ,11             ,10             ,1656425        
2009           ,11             ,11             ,1577320        
2009           ,11             ,12             ,3422674        
2009           ,11             ,15             ,692859         
2009           ,11             ,16             ,813969         
2009           ,11             ,18             ,989408         
2009           ,11             ,19             ,3200514        
2009           ,11             ,20             ,1579032        
2009           ,11             ,21             ,1502299        
2009           ,11             ,22             ,427050         
2009           ,11             ,23             ,610560         
2009           ,11             ,24             ,1706280        
2009           ,11             ,26             ,1586267        
2009           ,11             ,27             ,2511936        
2009           ,11             ,28             ,396981         
2009           ,11             ,30             ,2165807        
2009           ,11             ,31             ,2590800        
2009           ,11             ,33             ,2398245        
2009           ,11             ,34             ,2230760        
2009           ,11             ,35             ,926785         
2009           ,11             ,36             ,2503898        
2009           ,11             ,37             ,4236913        
2009           ,11             ,39             ,667845         
2009           ,11             ,40             ,1078140        
2009           ,11             ,42             ,2057448        
2009           ,11             ,43             ,2261952        
2009           ,12             ,1              ,649320         
2009           ,12             ,2              ,1818250        
2009           ,12             ,4              ,2736175        
2009           ,12             ,5              ,1213460        
2009           ,12             ,6              ,3049974        
2009           ,12             ,7              ,2162394        
2009           ,12             ,8              ,1274090        
2009           ,12             ,10             ,1933430        
2009           ,12             ,11             ,2502515        
2009           ,12             ,12             ,2604088        
2009           ,12             ,15             ,717090         
2009           ,12             ,16             ,564057         
2009           ,12             ,18             ,767984         
2009           ,12             ,19             ,2461716        
2009           ,12             ,20             ,1173718        
2009           ,12             ,21             ,1279272        
2009           ,12             ,22             ,424645         
2009           ,12             ,23             ,547776         
2009           ,12             ,24             ,1696158        
2009           ,12             ,26             ,1357755        
2009           ,12             ,27             ,1848378        
2009           ,12             ,28             ,516693         
2009           ,12             ,30             ,3214659        
2009           ,12             ,31             ,2896400        
2009           ,12             ,33             ,2390367        
2009           ,12             ,34             ,1964067        
2009           ,12             ,35             ,751065         
2009           ,12             ,36             ,3042142        
2009           ,12             ,37             ,5263384        
2009           ,12             ,39             ,715472         
2009           ,12             ,40             ,1709820        
2009           ,12             ,42             ,2469976        
2009           ,12             ,43             ,2450112        
2010           ,1              ,1              ,715080         
2010           ,1              ,2              ,2239750        
2010           ,1              ,4              ,3314675        
2010           ,1              ,5              ,866150         
2010           ,1              ,6              ,2609382        
2010           ,1              ,7              ,1328184        
2010           ,1              ,8              ,1287420        
2010           ,1              ,10             ,2021340        
2010           ,1              ,11             ,2048730        
2010           ,1              ,12             ,2945736        
2010           ,1              ,15             ,854973         
2010           ,1              ,16             ,740493         
2010           ,1              ,18             ,1059744        
2010           ,1              ,19             ,3360168        
2010           ,1              ,20             ,1633086        
2010           ,1              ,21             ,1360208        
2010           ,1              ,22             ,593840         
2010           ,1              ,23             ,857448         
2010           ,1              ,24             ,1951859        
2010           ,1              ,26             ,1688171        
2010           ,1              ,27             ,2489886        
2010           ,1              ,28             ,633273         
2010           ,1              ,30             ,2672138        
2010           ,1              ,31             ,3726400        
2010           ,1              ,33             ,2639130        
2010           ,1              ,34             ,1656361        
2010           ,1              ,35             ,719440         
2010           ,1              ,36             ,2505534        
2010           ,1              ,37             ,3999857        
2010           ,1              ,39             ,634768         
2010           ,1              ,40             ,1761690        
2010           ,1              ,42             ,3776472        
2010           ,1              ,43             ,2614416        
2010           ,2              ,1              ,770760         
2010           ,2              ,2              ,1439750        
2010           ,2              ,4              ,1897025        
2010           ,2              ,5              ,1429360        
2010           ,2              ,6              ,2045376        
2010           ,2              ,7              ,1758978        
2010           ,2              ,8              ,905150         
2010           ,2              ,10             ,1333400        
2010           ,2              ,11             ,2062360        
2010           ,2              ,12             ,1667490        
2010           ,2              ,15             ,948330         
2010           ,2              ,16             ,873171         
2010           ,2              ,18             ,742336         
2010           ,2              ,19             ,2681904        
2010           ,2              ,20             ,1191372        
2010           ,2              ,21             ,1318230        
2010           ,2              ,22             ,391755         
2010           ,2              ,23             ,580320         
2010           ,2              ,24             ,1560475        
2010           ,2              ,26             ,1030620        
2010           ,2              ,27             ,1704612        
2010           ,2              ,28             ,638319         
2010           ,2              ,30             ,2411241        
2010           ,2              ,31             ,2655600        
2010           ,2              ,33             ,1639836        
2010           ,2              ,34             ,1586053        
2010           ,2              ,35             ,490360         
2010           ,2              ,36             ,2741118        
2010           ,2              ,37             ,2788649        
2010           ,2              ,39             ,757667         
2010           ,2              ,40             ,1233330        
2010           ,2              ,42             ,2346312        
2010           ,2              ,43             ,2096640        
2010           ,3              ,1              ,921480         
2010           ,3              ,2              ,2106750        
2010           ,3              ,4              ,1993550        
2010           ,3              ,5              ,1257150        
2010           ,3              ,6              ,2746062        
2010           ,3              ,7              ,1671228        
2010           ,3              ,8              ,1721720        
2010           ,3              ,10             ,3001035        
2010           ,3              ,11             ,1667795        
2010           ,3              ,12             ,2558122        
2010           ,3              ,15             ,683757         
2010           ,3              ,16             ,939510         
2010           ,3              ,18             ,840448         
2010           ,3              ,19             ,2818902        
2010           ,3              ,20             ,1244334        
2010           ,3              ,21             ,1165720        
2010           ,3              ,22             ,542230         
2010           ,3              ,23             ,564336         
2010           ,3              ,24             ,1788220        
2010           ,3              ,26             ,1086783        
2010           ,3              ,27             ,2661876        
2010           ,3              ,28             ,520347         
2010           ,3              ,30             ,3117275        
2010           ,3              ,31             ,3823200        
2010           ,3              ,33             ,2327949        
2010           ,3              ,34             ,1693468        
2010           ,3              ,35             ,996705         
2010           ,3              ,36             ,3310037        
2010           ,3              ,37             ,3434071        
2010           ,3              ,39             ,735551         
2010           ,3              ,40             ,1527540        
2010           ,3              ,42             ,4121504        
2010           ,3              ,43             ,2903376        
2010           ,4              ,1              ,728040         
2010           ,4              ,2              ,1459750        
2010           ,4              ,4              ,3087175        
2010           ,4              ,5              ,814810         
2010           ,4              ,6              ,2807166        
2010           ,4              ,7              ,1839474        
2010           ,4              ,8              ,1450175        
2010           ,4              ,10             ,2490685        
2010           ,4              ,11             ,1695760        
2010           ,4              ,12             ,2396100        
2010           ,4              ,15             ,808233         
2010           ,4              ,16             ,843219         
2010           ,4              ,18             ,1337728        
2010           ,4              ,19             ,2622078        
2010           ,4              ,20             ,1773408        
2010           ,4              ,21             ,1206490        
2010           ,4              ,22             ,814645         
2010           ,4              ,23             ,718704         
2010           ,4              ,24             ,1571561        
2010           ,4              ,26             ,1464677        
2010           ,4              ,27             ,1261260        
2010           ,4              ,28             ,702612         
2010           ,4              ,30             ,1995714        
2010           ,4              ,31             ,3125600        
2010           ,4              ,33             ,2490054        
2010           ,4              ,34             ,1775277        
2010           ,4              ,35             ,781080         
2010           ,4              ,36             ,2829053        
2010           ,4              ,37             ,2796983        
2010           ,4              ,39             ,557847         
2010           ,4              ,40             ,1474620        
2010           ,4              ,42             ,3791104        
2010           ,4              ,43             ,2579136        
2010           ,5              ,1              ,898680         
2010           ,5              ,2              ,2052750        
2010           ,5              ,4              ,2115425        
2010           ,5              ,5              ,1712750        
2010           ,5              ,6              ,2531394        
2010           ,5              ,7              ,1443312        
2010           ,5              ,8              ,1554880        
2010           ,5              ,10             ,1868530        
2010           ,5              ,11             ,1591420        
2010           ,5              ,12             ,2738400        
2010           ,5              ,15             ,576624         
2010           ,5              ,16             ,992160         
2010           ,5              ,18             ,917056         
2010           ,5              ,19             ,2404368        
2010           ,5              ,20             ,789516         
2010           ,5              ,21             ,1167985        
2010           ,5              ,22             ,425555         
2010           ,5              ,23             ,632088         
2010           ,5              ,24             ,2197197        
2010           ,5              ,26             ,1609041        
2010           ,5              ,27             ,2546628        
2010           ,5              ,28             ,742371         
2010           ,5              ,30             ,2561265        
2010           ,5              ,31             ,3082000        
2010           ,5              ,33             ,2871834        
2010           ,5              ,34             ,1157478        
2010           ,5              ,35             ,882970         
2010           ,5              ,36             ,2016370        
2010           ,5              ,37             ,2401118        
2010           ,5              ,39             ,1003271        
2010           ,5              ,40             ,1362480        
2010           ,5              ,42             ,4247056        
2010           ,5              ,43             ,1546608        
2010           ,6              ,1              ,912000         
2010           ,6              ,2              ,1359250        
2010           ,6              ,4              ,2021500        
2010           ,6              ,5              ,937380         
2010           ,6              ,6              ,3215196        
2010           ,6              ,7              ,1661400        
2010           ,6              ,8              ,1212385        
2010           ,6              ,10             ,1795665        
2010           ,6              ,11             ,1938045        
2010           ,6              ,12             ,2472384        
2010           ,6              ,15             ,885477         
2010           ,6              ,16             ,714285         
2010           ,6              ,18             ,865200         
2010           ,6              ,19             ,3323706        
2010           ,6              ,20             ,1336790        
2010           ,6              ,21             ,888031         
2010           ,6              ,22             ,630045         
2010           ,6              ,23             ,378288         
2010           ,6              ,24             ,2027774        
2010           ,6              ,26             ,1562528        
2010           ,6              ,27             ,2441376        
2010           ,6              ,28             ,466233         
2010           ,6              ,30             ,2420124        
2010           ,6              ,31             ,3918400        
2010           ,6              ,33             ,1909203        
2010           ,6              ,34             ,1495998        
2010           ,6              ,35             ,796375         
2010           ,6              ,36             ,4251146        
2010           ,6              ,37             ,3782710        
2010           ,6              ,39             ,613331         
2010           ,6              ,40             ,1444590        
2010           ,6              ,42             ,3857656        
2010           ,6              ,43             ,2678928        
2010           ,7              ,1              ,1318080        
2010           ,7              ,2              ,1644250        
2010           ,7              ,4              ,2055300        
2010           ,7              ,5              ,935170         
2010           ,7              ,6              ,3431874        
2010           ,7              ,7              ,1854918        
2010           ,7              ,8              ,1990040        
2010           ,7              ,10             ,2248490        
2010           ,7              ,11             ,1860730        
2010           ,7              ,12             ,2342636        
2010           ,7              ,15             ,1013889        
2010           ,7              ,16             ,964782         
2010           ,7              ,18             ,1117088        
2010           ,7              ,19             ,2857842        
2010           ,7              ,20             ,1275092        
2010           ,7              ,21             ,1316116        
2010           ,7              ,22             ,499070         
2010           ,7              ,23             ,467784         
2010           ,7              ,24             ,2062960        
2010           ,7              ,26             ,1393267        
2010           ,7              ,27             ,2990862        
2010           ,7              ,28             ,709659         
2010           ,7              ,30             ,1778574        
2010           ,7              ,31             ,3026800        
2010           ,7              ,33             ,1521363        
2010           ,7              ,34             ,1663088        
2010           ,7              ,35             ,789705         
2010           ,7              ,36             ,4165256        
2010           ,7              ,37             ,3767431        
2010           ,7              ,39             ,675217         
2010           ,7              ,40             ,1223670        
2010           ,7              ,42             ,3323352        
2010           ,7              ,43             ,3013248        
2010           ,8              ,1              ,730320         
2010           ,8              ,2              ,1938250        
2010           ,8              ,4              ,2901925        
2010           ,8              ,5              ,1307810        
2010           ,8              ,6              ,4564308        
2010           ,8              ,7              ,1591434        
2010           ,8              ,8              ,1663240        
2010           ,8              ,10             ,2463545        
2010           ,8              ,11             ,1644765        
2010           ,8              ,12             ,2502050        
2010           ,8              ,15             ,1100358        
2010           ,8              ,16             ,1033461        
2010           ,8              ,18             ,910448         
2010           ,8              ,19             ,2673408        
2010           ,8              ,20             ,1166620        
2010           ,8              ,21             ,1286520        
2010           ,8              ,22             ,309725         
2010           ,8              ,23             ,499752         
2010           ,8              ,24             ,1928723        
2010           ,8              ,26             ,1911279        
2010           ,8              ,27             ,2901486        
2010           ,8              ,28             ,702264         
2010           ,8              ,30             ,3209724        
2010           ,8              ,31             ,2596400        
2010           ,8              ,33             ,1984953        
2010           ,8              ,34             ,1919365        
2010           ,8              ,35             ,840305         
2010           ,8              ,36             ,3315763        
2010           ,8              ,37             ,3547506        
2010           ,8              ,39             ,521375         
2010           ,8              ,40             ,1143030        
2010           ,8              ,42             ,3418224        
2010           ,8              ,43             ,2993424        
2010           ,9              ,1              ,865320         
2010           ,9              ,2              ,1703500        
2010           ,9              ,4              ,2332850        
2010           ,9              ,5              ,1298290        
2010           ,9              ,6              ,3086556        
2010           ,9              ,7              ,1645254        
2010           ,9              ,8              ,1517900        
2010           ,9              ,10             ,2066180        
2010           ,9              ,11             ,1592125        
2010           ,9              ,12             ,2423484        
2010           ,9              ,15             ,1176741        
2010           ,9              ,16             ,845208         
2010           ,9              ,18             ,708848         
2010           ,9              ,19             ,2273034        
2010           ,9              ,20             ,1021748        
2010           ,9              ,21             ,1666436        
2010           ,9              ,22             ,506805         
2010           ,9              ,23             ,555768         
2010           ,9              ,24             ,1197529        
2010           ,9              ,26             ,1683153        
2010           ,9              ,27             ,2369346        
2010           ,9              ,28             ,591513         
2010           ,9              ,30             ,2198707        
2010           ,9              ,31             ,2764400        
2010           ,9              ,33             ,1913142        
2010           ,9              ,34             ,1629887        
2010           ,9              ,35             ,777745         
2010           ,9              ,36             ,3433555        
2010           ,9              ,37             ,3523893        
2010           ,9              ,39             ,685693         
2010           ,9              ,40             ,1884540        
2010           ,9              ,42             ,3702840        
2010           ,9              ,43             ,2850960        
2010           ,10             ,1              ,730800         
2010           ,10             ,2              ,2537750        
2010           ,10             ,4              ,2105675        
2010           ,10             ,5              ,1079500        
2010           ,10             ,6              ,2461044        
2010           ,10             ,7              ,1667718        
2010           ,10             ,8              ,991150         
2010           ,10             ,10             ,2353510        
2010           ,10             ,11             ,1819840        
2010           ,10             ,12             ,1927964        
2010           ,10             ,15             ,709464         
2010           ,10             ,16             ,868608         
2010           ,10             ,18             ,718480         
2010           ,10             ,19             ,2634468        
2010           ,10             ,20             ,833378         
2010           ,10             ,21             ,1173723        
2010           ,10             ,22             ,408330         
2010           ,10             ,23             ,611280         
2010           ,10             ,24             ,1126916        
2010           ,10             ,26             ,1547474        
2010           ,10             ,27             ,2449608        
2010           ,10             ,28             ,668508         
2010           ,10             ,30             ,2652398        
2010           ,10             ,31             ,2419200        
2010           ,10             ,33             ,2130090        
2010           ,10             ,34             ,1515962        
2010           ,10             ,35             ,668840         
2010           ,10             ,36             ,3080179        
2010           ,10             ,37             ,2590948        
2010           ,10             ,39             ,517204         
2010           ,10             ,40             ,1643670        
2010           ,10             ,42             ,3502240        
2010           ,10             ,43             ,2511600        
